CAMPAÑA;GM;REGION;SUBREGION;LOCALIDAD;CódECR;FECHA DE SIEMBRA;Emergencia;COSECHA;TRAT;VARIEDAD;CAT;RENDIMIENTO;Sig;IM;IT;Alt;Vuelco;P1000
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;23;BRV4824SE;;3167;a;107,2;100,3;56;;155,6666667
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;14;STINE 45EB52 STS;;3188;a;107,9;100,9;60;;181,3333333
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;20;P46A03SE;;3194;a;108,1;101,1;56;;151,6666667
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;33;NORD4824SE;;3232;a;109,4;102,3;51;;166,6666667
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;29;E 4.53 STS SE;;3275;a;110,8;103,7;53;;169,3333333
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;11;NEO 45S22 RR STS;;3353;a;113,5;106,2;57;;169,3333333
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;28;BIOCERES 4.52;;3689;;86,8;86,2;80;;191
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;3;DM 47E23 SE;;3036;;102,7;96,1;58;;154
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;12;NEO 46S22 SE;;3416;a;115,6;108,1;49;;157
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;21;P48A07SE;;3746;;88,2;87,5;71;;151,3333333
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;25;46MS01 STS;;3627;;85,4;84,7;78;;157,3333333
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;4;DM 46R18 STS;;3585;;84,4;83,7;77;;198
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;20;P46A03SE;;3473;;81,8;81,1;81;;161
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;2;CZ 4625 STS;;3435;;80,8;80,2;79;;170
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;28;BIOCERES 4.52;;3647;+;123,4;115,5;62;;164
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;19;4634 E STS NS;;3556;a;120,3;112,6;58;;153,6666667
2024/25;IVL;II;4;PERGAMINO;25PER4L2I;18/12/2024;28/12/2024;23/5/2025;32;NORD4624E;;3549;a;120,1;112,4;59;;170,6666667
2024/25;IVL;II;4;PERGAMINO;25PER4L1I;8/11/2024;16/11/2024;22/4/2025;27;48MS01 E;;3855;;90,7;90;76;;176,3333333
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;19;4634 E STS NS;;4619;;92,9;93;108;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;18;NS 4642 STS;;4965;;99,9;100;96;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;7;DM46R25;;4821;;97;97,1;97;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;9;IS 48.2 E3;;4950;;99,6;99,7;97;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;6;DM46E25 SE;;4946;;99,5;99,6;100;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;30;BIOCERES 4.82;;4944;;99,4;99,6;99;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;2;CZ 4625 STS;;4943;;99,4;99,5;101;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;21;P48A07SE;;4929;;99,1;99,2;99;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;28;BIOCERES 4.52;;4816;;96,9;97;106;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;1;CZ 4622E;;4789;;96,3;96,4;105;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;23;BRV4824SE;;4788;;96,3;96,4;102;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;33;NORD4824SE;;4711;;94,8;94,9;109;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;31;NORD5224SE;;4622;;93;93,1;104;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;5;DM 49R26;;4576;;92;92,1;112;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;26;47MS01 STS;T;4966;;99,9;100;109;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;4;DM 46R18 STS;;4664;;93,8;93,9;101;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;25;46MS01 STS;;5427;+;109,2;109,3;103;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;10;NEO 47S25 SE;;5315;a;106,9;107;102;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;8;IS 46.2 RR1 STS;;4298;;86,5;86,5;104;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;16;STINE 47EA32;;5016;;100,9;101;97;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;24;47x24 E STS NK;;5273;a;106,1;106,2;97;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;27;48MS01 E;;5256;a;105,7;105,8;97;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;32;NORD4624E;;5253;a;105,7;105,8;107;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;12;NEO 46S22 SE;;5239;a;105,4;105,5;102;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;20;P46A03SE;;5203;a;104,7;104,8;100;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;22;BRV4524SE;;5058;;101,7;101,8;95;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;15;STINE 46EA23;;5191;a;104,4;104,5;106;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;14;STINE 45EB52 STS;;5024;;101;101,2;101;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;13;NEO 46S25 SE;;5061;;101,8;101,9;96;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;11;NEO 45S22 RR STS;;5065;;101,9;102;102;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;17;STINE 48EC53;;5101;a;102,6;102,7;96;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;3;DM 47E23 SE;;5104;a;102,7;102,8;100;;
2024/25;IVL;II;4;ROJAS;25ROJ4L1G;26/11/2024;;14/4/2025;29;E 4.53 STS SE;;5132;a;103,2;103,3;101;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;7;DM46R25;;4853;;99;92;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;19;4634 E STS NS;;3880;;79,2;73,5;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;6;DM46E25 SE;;4624;;94,3;87,7;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;32;NORD4624E;;4715;;96,2;89,4;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;1;CZ 4622E;;4713;;96,2;89,3;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;28;BIOCERES 4.52;;4701;;95,9;89,1;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;9;IS 48.2 E3;;4652;;94,9;88,2;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;14;STINE 45EB52 STS;;4798;;97,9;91;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;24;47x24 E STS NK;;4481;;91,4;84,9;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;17;STINE 48EC53;;4296;;87,7;81,4;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;31;NORD5224SE;;2430;;49,6;46,1;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;23;BRV4824SE;;3909;;79,8;74,1;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;33;NORD4824SE;;3837;;78,3;72,7;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;3;DM 47E23 SE;;3800;;77,5;72;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;12;NEO 46S22 SE;;4887;;99,7;92,6;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;5;DM 49R26;;3927;;80,1;74,4;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;25;46MS01 STS;;5513;a;112,5;104,5;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;27;48MS01 E;;4905;;100,1;93;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;30;BIOCERES 4.82;;5925;a;120,9;112,3;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;15;STINE 46EA23;;5894;a;120,3;111,7;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;11;NEO 45S22 RR STS;;5599;a;114,2;106,1;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;13;NEO 46S25 SE;;6245;+;127,4;118,4;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;20;P46A03SE;;5498;a;112,2;104,2;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;29;E 4.53 STS SE;;5477;a;111,8;103,8;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;10;NEO 47S25 SE;;5248;a;107,1;99,5;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;21;P48A07SE;;5645;a;115,2;107;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;18;NS 4642 STS;;5200;a;106,1;98,6;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;4;DM 46R18 STS;;5451;a;111,2;103,3;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;2;CZ 4625 STS;;5250;a;107,1;99,5;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;26;47MS01 STS;T;5275;a;107,6;100;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;16;STINE 47EA32;;5365;a;109,5;101,7;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;8;IS 46.2 RR1 STS;;5366;a;109,5;101,7;;;
2024/25;IVL;II;4;VENADO TUERTO;25VT4L1;6/11/2024;;6/4/2025;22;BRV4524SE;;5373;a;109,6;101,9;;;
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;29;E 4.53 STS SE;;3466;;94,1;91;;;154
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;28;BIOCERES 4.52;;3668;a;99,6;96,3;;;148,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;7;DM46R25;;3629;a;98,6;95,3;;;147,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;12;NEO 46S22 SE;;3605;a;97,9;94,6;;;128,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;20;P46A03SE;;3594;a;97,6;94,3;;;132
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;21;P48A07SE;;3510;;95,3;92,1;;;132,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;24;47x24 E STS NK;;3676;a;99,8;96,5;;;133
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;27;48MS01 E;;3458;;93,9;90,8;;;158,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;1;CZ 4622E;;3451;;93,7;90,6;;;136,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;14;STINE 45EB52 STS;;3450;;93,7;90,6;;;164
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;8;IS 46.2 RR1 STS;;3250;;88,3;85,3;;;145
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;25;46MS01 STS;;3210;;87,2;84,3;;;142,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;18;NS 4642 STS;;3120;;84,7;81,9;;;152,5
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;22;BRV4524SE;;2991;;81,2;78,5;;;143
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;23;BRV4824SE;;3754;a;101,9;98,5;;;134,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;4;DM 46R18 STS;;3055;;83;80,2;;;149,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;5;DM 49R26;;4018;a;109,1;105,5;;;131,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;6;DM46E25 SE;;3696;a;100,4;97;;;131,5
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;2;CZ 4625 STS;;3750;a;101,8;98,4;;;150
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;19;4634 E STS NS;;4203;a;114,1;110,3;;;141,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;16;STINE 47EA32;;4059;a;110,2;106,5;;;149,5
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;15;STINE 46EA23;;4216;+;114,5;110,7;;;150
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;9;IS 48.2 E3;;4016;a;109,1;105,4;;;130,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;17;STINE 48EC53;;3984;a;108,2;104,6;;;144
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;33;NORD4824SE;;3792;a;103;99,5;;;142,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;31;NORD5224SE;;4121;a;111,9;108,2;;;151
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;10;NEO 47S25 SE;;3776;a;102,6;99,1;;;142,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;13;NEO 46S25 SE;;3876;a;105,3;101,7;;;146,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;30;BIOCERES 4.82;;3793;a;103;99,6;;;137,5
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;3;DM 47E23 SE;;3796;a;103,1;99,6;;;141,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;26;47MS01 STS;T;3810;a;103,5;100;;;159,3333333
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;32;NORD4624E;;3849;a;104,5;101;;;148,6666667
2024/25;IVL;II;4;VILLA AMELIA;25VAM4L1;3/12/2024;;28/4/2025;11;NEO 45S22 RR STS;;3872;a;105,2;101,6;;;142,3333333
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;5;DM 49R26;;4057;;86,6;80,1;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;4;DM 46R18 STS;;4643;;99,1;91,6;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;12;NEO 46S22 SE;;4631;;98,9;91,4;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;24;47x24 E STS NK;;4626;;98,8;91,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;30;BIOCERES 4.82;;4623;;98,7;91,2;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;11;NEO 45S22 RR STS;;4527;;96,7;89,4;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;2;CZ 4625 STS;;4652;;99,3;91,8;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;17;STINE 48EC53;;4443;;94,9;87,7;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;22;BRV4524SE;;4499;;96,1;88,8;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;8;IS 46.2 RR1 STS;;4424;;94,5;87,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;31;NORD5224SE;;4348;;92,8;85,8;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;25;46MS01 STS;;4283;;91,4;84,5;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;23;BRV4824SE;;4277;;91,3;84,4;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;1;CZ 4622E;;4225;;90,2;83,4;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;33;NORD4824SE;;4685;;100;92,5;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;21;P48A07SE;;4106;;87,7;81;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;15;STINE 46EA23;;5384;+;115;106,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;20;P46A03SE;;4427;;94,5;87,4;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;10;NEO 47S25 SE;;5183;a;110,7;102,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;13;NEO 46S25 SE;;5172;a;110,4;102,1;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;14;STINE 45EB52 STS;;5143;a;109,8;101,5;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;26;47MS01 STS;T;5067;a;108,2;100;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;16;STINE 47EA32;;4996;a;106,7;98,6;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;27;48MS01 E;;4979;a;106,3;98,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;19;4634 E STS NS;;4718;;100,7;93,1;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;3;DM 47E23 SE;;4867;;103,9;96,1;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;6;DM46E25 SE;;4839;;103,3;95,5;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;29;E 4.53 STS SE;;4819;;102,9;95,1;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;28;BIOCERES 4.52;;4749;;101,4;93,7;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;9;IS 48.2 E3;;4743;;101,3;93,6;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;18;NS 4642 STS;;4728;;100,9;93,3;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;32;NORD4624E;;4714;;100,7;93;;;
2024/25;IVL;II;5;América;25AMA4L1;21/11/2024;;21/4/2025;7;DM46R25;;4973;a;106,2;98,2;;;
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;13;NEO 46S25 SE;;4248;a;98,4;96,1;79;1;155
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;2;CZ 4625 STS;;4253;a;98,5;96,2;68;1,2;149,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;19;4634 E STS NS;;4268;a;98,9;96,6;86;1;160,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;21;P48A07SE;;4187;a;97;94,8;73;1;159
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;6;DM46E25 SE;;4285;a;99,3;97;80;1;158,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;33;NORD4824SE;;4020;;93,2;91;88;1,2;155,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;3;DM 47E23 SE;;4274;a;99;96,7;84;1,2;149,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;16;STINE 47EA32;;4168;a;96,6;94,3;80;1;148,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;9;IS 48.2 E3;;4139;a;95,9;93,7;78;1,3;151,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;29;E 4.53 STS SE;;4132;a;95,7;93,5;80;1,2;162,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;22;BRV4524SE;;4033;;93,4;91,3;77;1;159,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;15;STINE 46EA23;;4013;;93;90,8;82;1;154,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;18;NS 4642 STS;;4307;a;99,8;97,5;72;1;156
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;25;46MS01 STS;;4370;a;101,3;98,9;77;1;148,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;7;DM46R25;;4061;a;94,1;91,9;74;1;152
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;28;BIOCERES 4.52;;4646;a;107,7;105,1;84;1,2;159,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;20;P46A03SE;;4344;a;100,6;98,3;83;1;149,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;23;BRV4824SE;;4693;+;108,7;106,2;85;1,2;143
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;30;BIOCERES 4.82;;4348;a;100,7;98,4;77;1,2;154,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;10;NEO 47S25 SE;;4579;a;106,1;103,6;83;1;157,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;27;48MS01 E;;4527;a;104,9;102,4;77;1,2;154
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;17;STINE 48EC53;;4476;a;103,7;101,3;75;1;158,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;11;NEO 45S22 RR STS;;4471;a;103,6;101,2;79;1,2;159
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;1;CZ 4622E;;4451;a;103,1;100,7;86;1,2;152
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;12;NEO 46S22 SE;;3995;;92,6;90,4;76;1;147,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;26;47MS01 STS;T;4419;a;102,4;100;88;1,2;151,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;24;47x24 E STS NK;;4412;a;102,2;99,8;74;1;143,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;32;NORD4624E;;4400;a;102;99,6;88;1;143,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;5;DM 49R26;;4391;a;101,7;99,4;84;1,2;150,6666667
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;4;DM 46R18 STS;;4376;a;101,4;99;76;1,2;150,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;31;NORD5224SE;;4373;a;101,3;99;77;1,2;145,3333333
2024/25;IVL;II;5;GRAL VILLEGAS;25GVG4L2;10/12/2024;18/12/2024;30/4/2025;8;IS 46.2 RR1 STS;;4447;a;103;100,6;77;1;149,6666667
2024/25;IVL;II;5;MATTALDI;25JOV4L1;22/11/2024;29/11/2024;22/5/2025;10;NEO 47S25 SE;;4970;;96,2;93,2;;;
